Application order,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Marital status_2,Marital status_4,Marital status_5,Marital status_others,Application mode_17,Application mode_39,Application mode_others,Course_9238,Course_9500,Course_others,Daytime/evening attendance_1,Previous qualification_3,Previous qualification_19,Previous qualification_39,Previous qualification_others,Nacionality_6,Nacionality_26,Nacionality_41,Nacionality_others,Mother's qualification_19,Mother's qualification_37,Mother's qualification_38,Mother's qualification_others,Father's qualification_19,Father's qualification_37,Father's qualification_38,Father's qualification_others,Mother's occupation_4,Mother's occupation_5,Mother's occupation_9,Mother's occupation_others,Father's occupation_5,Father's occupation_7,Father's occupation_9,Father's occupation_others,Displaced_1,Educational special needs_1,Debtor_1,Tuition fees up to date_1,Gender_1,Scholarship holder_1,International_1
1,0.4526315789473685,0.4842105263157894,0.0377358490566037,0.0,0.2692307692307693,0.1555555555555555,0.2307692307692307,0.7258278145695364,0.0,0.0,0.3043478260869565,0.2121212121212121,0.3,0.7376923076923076,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1,0.7157894736842105,0.5757894736842104,0.0188679245283018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False
1,0.4010526315789473,0.063157894736842,0.0754716981132075,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.5473684210526315,0.4031578947368421,0.2830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2444444444444444,0.4147952443857331,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0.3157894736842104,0.263157894736842,0.0943396226415094,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.7858719646799117,0.0,0.0,0.2608695652173913,0.303030303030303,0.25,0.7448717948717949,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,0.263157894736842,0.1978947368421051,0.1886792452830188,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.217391304347826,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,0.5789473684210527,0.5789473684210527,0.320754716981132,0.05,0.1923076923076923,0.1333333333333333,0.0384615384615384,0.5827814569536424,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,1,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
2,0.6526315789473685,0.6200000000000001,0.0188679245283018,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.8779564806054873,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.8435897435897435,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
1,0.5789473684210527,0.5789473684210527,0.1886792452830188,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.217391304347826,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
5,0.368421052631579,0.3505263157894738,0.0188679245283018,0.0,0.2307692307692307,0.2666666666666666,0.1153846153846153,0.6357615894039735,0.0,0.0,0.2608695652173913,0.4545454545454546,0.15,0.5743589743589743,0.0,0.0,0.7555555555555555,0.5785997357992074,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
1,0.263157894736842,0.263157894736842,0.320754716981132,0.3,0.3846153846153846,0.2222222222222222,0.2692307692307693,0.6206244087038789,0.0,0.2105263157894736,0.4347826086956521,0.303030303030303,0.3,0.6192307692307691,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
2,0.5578947368421052,0.4915789473684209,0.0188679245283018,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7328918322295807,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.682051282051282,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.368421052631579,0.368421052631579,0.2075471698113207,0.0,0.2307692307692307,0.2666666666666666,0.0384615384615384,0.5827814569536424,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,1,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,0.1578947368421053,0.1052631578947367,0.320754716981132,0.1,0.2307692307692307,0.2888888888888889,0.1153846153846153,0.6004415011037528,0.0,0.0,0.2608695652173913,0.2424242424242424,0.1,0.6192307692307691,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0.6842105263157894,0.4736842105263157,0.1886792452830188,0.0,0.2307692307692307,0.1333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
1,0.4947368421052631,0.3368421052631578,0.0754716981132075,0.0,0.2692307692307693,0.2666666666666666,0.1538461538461538,0.6855629139072847,0.0,0.0,0.3043478260869565,0.3636363636363636,0.2,0.6235384615384615,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1,0.4010526315789473,0.0,0.0377358490566037,0.0,0.2307692307692307,0.1555555555555555,0.0,0.0,0.0,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,0.4010526315789473,0.2810526315789474,0.2641509433962264,0.0,0.1923076923076923,0.1111111111111111,0.0,0.0,0.0,0.0,0.217391304347826,0.2121212121212121,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
3,0.5263157894736841,0.4715789473684211,0.0188679245283018,0.0,0.2692307692307693,0.1555555555555555,0.2692307692307693,0.7250709555345316,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.8285576923076922,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
3,0.3473684210526315,0.2484210526315788,0.0377358490566037,0.0,0.2692307692307693,0.2,0.2307692307692307,0.6259224219489121,0.0,0.0,0.3478260869565217,0.2424242424242424,0.35,0.7292307692307692,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1,0.263157894736842,0.263157894736842,0.3584905660377358,0.3,0.3846153846153846,0.3333333333333333,0.1538461538461538,0.6887417218543046,0.0,0.2631578947368421,0.3913043478260869,0.303030303030303,0.2,0.7403846153846153,0.0,0.1511627906976745,0.4888888888888888,1.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0.4736842105263157,0.4736842105263157,0.0754716981132075,0.35,0.3461538461538461,0.2222222222222222,0.3076923076923077,0.7019867549668874,0.0,0.2105263157894736,0.3913043478260869,0.4242424242424242,0.25,0.6569230769230768,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False
1,0.0842105263157895,0.1399999999999999,0.0566037735849056,0.0,0.2692307692307693,0.3111111111111111,0.0,0.0,0.0,0.0,0.3043478260869565,0.4545454545454546,0.0,0.0,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1,0.5263157894736841,0.4157894736842105,0.1509433962264151,0.4,0.5384615384615385,0.5111111111111112,0.4230769230769231,0.6192052980132451,0.0,0.3157894736842105,0.4347826086956521,0.6060606060606061,0.4,0.6,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True
1,0.4010526315789473,0.1894736842105262,0.5471698113207546,0.0,0.2307692307692307,0.2888888888888889,0.1153846153846153,0.6534216335540839,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.717948717948718,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0.263157894736842,0.2189473684210525,0.2075471698113207,0.2,0.3461538461538461,0.3111111111111111,0.1538461538461538,0.5298013245033113,0.0,0.0526315789473684,0.2608695652173913,0.1818181818181818,0.05,0.5384615384615384,0.0,0.5930232558139535,1.0,0.3117569352708058,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1,0.4010526315789473,0.0526315789473683,0.1509433962264151,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.5933774834437086,0.0,0.0,0.217391304347826,0.1515151515151515,0.2,0.6057692307692307,0.0,0.2093023255813954,0.0,0.1241743725231175,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False
1,0.5578947368421052,0.4505263157894736,0.0188679245283018,0.0,0.3076923076923077,0.1777777777777777,0.2692307692307693,0.7927341532639547,0.0,0.0,0.3478260869565217,0.2424242424242424,0.35,0.8056923076923077,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False
1,0.4010526315789473,0.5052631578947369,0.5660377358490565,0.0,0.2307692307692307,0.2,0.1923076923076923,0.7505518763796909,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7628205128205128,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False
1,0.5263157894736841,0.3610526315789475,0.0377358490566037,0.0,0.2307692307692307,0.2444444444444444,0.1153846153846153,0.5827814569536424,0.0,0.0,0.2608695652173913,0.2727272727272727,0.2,0.6057692307692307,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False
2,0.2947368421052632,0.1957894736842105,0.0377358490566037,0.0,0.1923076923076923,0.2888888888888889,0.1153846153846153,0.6357615894039735,0.1666666666666666,0.0,0.217391304347826,0.2424242424242424,0.2,0.6326923076923077,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
